dataset,model,train_seed,placement_seed,shift,coverage,MAE,snaive7,common_mode,n_target,n_observed,realised_shift,model_score_policy,n_scored,n_all_valid,MAE_all_valid,previous_MAE,replay_MAE_difference,prediction_file,prediction_sha256
mta,ignnk_off_c,2,2,no shift,outside,921.53196768803514,1056.5591154997637,670.7288228025842,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,921.48202862422545,921.48202862422545,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p2_no_shift_outside.npz,a1b7b7f40b5bd1164c8fa4de1b0e35d866f0f54d28b3195414140dda682a712a
mta,ignnk_off_c,2,3,no shift,inside,868.24123690936085,998.22085567118677,618.1920085298035,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,868.19840425531913,868.19840425531913,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p3_no_shift_inside.npz,92a4195e298f2adf6193149fcea3cb69a1014b5109abf124bf8c0d6e8a3a7dec
mta,ignnk_off_c,2,3,no shift,outside,888.7599477359928,998.22085567118677,617.71818118853855,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,888.70803946677177,888.70803946677177,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p3_no_shift_outside.npz,838fab161c38dc9ac5271e9c289968e7421554508388666a29f9cc68d6abcb44
mta,ignnk_off_c,2,4,no shift,inside,893.61988975899658,974.10044654583658,610.53154901284825,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,893.47473985688021,893.47473985688021,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p4_no_shift_inside.npz,791e02d2e37b7070167442f92881dd97ed37ec27f81da7187c3671fd2acef68c
mta,ignnk_off_c,2,4,no shift,outside,889.34919104609924,974.10044654583658,603.90173912763157,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,889.2231039095326,889.2231039095326,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p4_no_shift_outside.npz,98d6ec68dce28dcbabcd156d67a6989ae78a424200a2c65fe53f8489027a9bf9
mta,ignnk_off_c,2,0,regional shift,inside,227.95612995777472,248.30599369085172,153.8801707664139,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,228.08541258226276,228.08541258226279,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p0_regional_shift_inside.npz,000b3c946b4b3276c2569718bf75049c7846a342588a8e452a53c0bbe87fdbcc
mta,ignnk_off_c,2,0,regional shift,outside,224.09185201843454,248.30599369085172,155.82280772812058,65,66,0.8412481727836516,target_and_lag7_valid,19020,19032,224.2164610918453,224.2164610918453,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p0_regional_shift_outside.npz,cc64992a588d3940b4e809256c4dbbb6f03e82c945da1116de2bb97662846e81
mta,ignnk_off_c,2,1,regional shift,inside,204.53641727110269,236.51860611794388,159.65467919311348,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,204.69039126116365,204.69039126116363,2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p1_regional_shift_inside.npz,b5edc62bb0dd2c346c37d17f6c366710e8043267f68ce6f026d833f2e41af5db
mta,ignnk_off_c,2,1,regional shift,outside,210.02892156621203,236.51860611794388,160.21150760772235,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,210.17789310809036,210.17789310809039,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p1_regional_shift_outside.npz,5dd9a9ff63d284f2394b56f2814bd8383a2315574fa4c4aef8e8634b54ed6d9e
mta,ignnk_off_c,2,2,regional shift,inside,231.32563063399471,264.13977887494093,166.27817808148609,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,231.33354342949139,231.33354342949136,2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p2_regional_shift_inside.npz,d6ebab3dc4c01724b169546d984fa510983b12fe684ba1751d21edef8eb7431a
mta,ignnk_off_c,2,2,regional shift,outside,230.58871315539812,264.13977887494093,167.68460021856967,65,66,0.8412481727836516,target_and_lag7_valid,19039,19042,230.59987923488211,230.59987923488211,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p2_regional_shift_outside.npz,63c87f2d27852295929d5f358e3f700beb7c6fad6429cdcea7e979408d623679
mta,ignnk_off_c,2,3,regional shift,inside,216.95468043729633,249.55521391779669,154.53149023371401,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,217.08929603362228,217.08929603362228,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p3_regional_shift_inside.npz,560e3d2f7f4bd1aaa9134736f89de3bebdbe651f07f0ecedc19a3e78ca1a5f73
mta,ignnk_off_c,2,3,regional shift,outside,222.09655896454194,249.55521391779669,154.42793466022005,65,66,0.8412481727836516,target_and_lag7_valid,19026,19035,222.22287521342264,222.22287521342264,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p3_regional_shift_outside.npz,cacbf9c796adc2d929202a9b5ab20b973739ec61b258f2141230f2fe4096d44e
mta,ignnk_off_c,2,4,regional shift,inside,223.64389118728658,243.52511163645914,152.6169901479139,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,223.63641008649554,223.63641008649557,-2.8421709430404007e-14,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p4_regional_shift_inside.npz,9ba4e3ddef7ad3f38ca2f9f912078d7a0c822be3c9fe342f82cfca698f99fc12
mta,ignnk_off_c,2,4,regional shift,outside,222.5889880072892,243.52511163645914,150.97627092231934,65,66,0.8412481727836516,target_and_lag7_valid,19035,19040,222.5829718068868,222.5829718068868,0,results_mta/coverage_matched_predictions/ignnk_off_c_ts2_p4_regional_shift_outside.npz,36ba064a979539b9e5f437e4760b80898ee0b1eab25b91550f007918402ebb15
